,Count,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wedesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
247,325,7,-6.0,39,3.1,1996,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
248,653,8,-6.0,38,3.6,1994,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
249,326,9,-5.9,36,5.1,1941,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
250,212,10,-5.3,32,4.5,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
251,226,11,-4.7,36,3.8,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
252,247,12,-5.2,33,4.6,1973,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
253,241,13,-5.4,32,5.1,1986,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
254,253,14,-5.4,31,4.1,1945,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
255,269,15,-5.5,33,4.5,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
256,277,16,-6.0,40,4.0,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
257,361,17,-7.1,44,4.2,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
258,557,18,-7.9,43,3.3,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
259,371,19,-8.6,45,3.9,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
260,254,20,-9.3,49,3.8,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
261,266,21,-9.7,51,2.5,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
262,222,22,-10.2,50,3.0,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
263,174,23,-10.7,53,1.2,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
264,133,0,-11.0,51,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
265,127,1,-11.2,51,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
266,95,2,-11.5,50,0.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
267,54,3,-11.6,50,2.2,1995,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
268,46,4,-11.6,47,2.1,1982,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
269,65,5,-11.6,45,2.8,1951,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
270,104,6,-11.8,47,2.5,1973,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
271,280,7,-12.1,50,2.3,1929,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
272,580,8,-12.3,52,1.3,1914,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
273,275,9,-11.8,46,2.9,1956,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
274,184,10,-10.5,45,3.3,1855,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
275,201,11,-9.4,42,3.1,1815,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
276,228,12,-8.3,35,2.9,1967,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
277,225,13,-6.9,37,2.4,1955,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
278,258,14,-5.4,32,2.0,1930,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
279,250,15,-5.8,30,2.8,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
280,248,16,-6.0,29,2.8,1983,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
281,305,17,-7.0,32,2.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
282,529,18,-7.7,36,1.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
283,350,19,-8.2,43,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
284,260,20,-8.4,42,1.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
285,270,21,-8.8,43,1.4,1999,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
286,256,22,-9.0,45,1.3,1999,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
287,173,23,-9.3,47,2.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
288,168,0,-9.5,48,1.3,1996,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
289,183,1,-10.2,52,1.6,1997,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
290,120,2,-10.4,53,1.8,1949,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
291,79,3,-10.9,55,1.8,1913,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
292,41,4,-11.4,58,1.3,1907,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
293,68,5,-11.5,58,1.1,1923,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
294,109,6,-11.9,57,1.1,1974,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
295,310,7,-11.7,53,1.6,1998,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
296,591,8,-11.4,47,3.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
297,340,9,-11.1,46,3.4,1981,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
298,202,10,-9.5,39,2.1,1875,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
299,251,11,-8.1,35,1.8,1806,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
300,267,12,-6.5,30,2.9,1945,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
301,251,13,-5.8,28,2.9,1887,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
302,240,14,-4.7,27,2.9,1883,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
303,240,15,-4.9,26,3.1,1887,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
304,278,16,-4.5,26,2.2,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
305,392,17,-5.6,29,1.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
306,537,18,-6.6,33,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
307,373,19,-6.6,31,1.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
308,263,20,-7.6,35,0.8,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
309,271,21,-8.3,39,1.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
310,271,22,-8.9,39,0.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
311,174,23,-9.2,44,0.4,1978,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
312,171,0,-9.5,50,0.6,1953,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
313,170,1,-9.8,48,0.8,2000,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
314,107,2,-10.6,44,0.8,1903,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
315,80,3,-10.7,48,0.4,1651,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
316,52,4,-11.0,50,0.8,1718,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
317,62,5,-10.8,48,0.8,1648,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
318,108,6,-11.0,55,0.8,1541,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
319,279,7,-10.9,57,1.1,1387,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
320,621,8,-10.4,54,1.1,1432,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
321,305,9,-9.4,44,0.5,1680,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
322,189,10,-7.7,43,0.9,1555,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
323,247,11,-6.1,38,1.0,1587,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
324,278,12,-4.9,34,1.3,1768,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
325,282,13,-3.8,32,0.9,1827,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
326,294,14,-2.7,28,0.7,1857,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
327,301,15,-2.5,29,1.1,1667,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
328,335,16,-2.4,28,0.9,1878,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
329,382,17,-2.9,31,0.6,1723,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
330,612,18,-3.5,35,1.1,1414,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
331,410,19,-4.2,40,0.9,1216,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
332,277,20,-4.8,43,1.1,1397,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
333,316,21,-4.8,45,0.8,1351,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
334,309,22,-4.9,44,1.1,1369,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
335,211,23,-5.6,53,1.2,1290,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
336,227,0,-5.7,53,0.6,1262,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
337,241,1,-6.3,57,0.4,1148,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
338,162,2,-6.8,58,0.4,1089,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
339,110,3,-6.9,56,0.5,1111,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
340,69,4,-7.1,59,0.8,1058,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
341,68,5,-7.5,64,0.9,989,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
342,129,6,-7.4,64,0.7,906,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
343,285,7,-7.0,63,0.6,865,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
344,658,8,-6.6,64,1.1,791,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
345,330,9,-5.9,60,0.6,691,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
346,221,10,-4.6,52,0.8,648,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
347,279,11,-2.9,46,1.0,809,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
348,309,12,-2.5,43,0.7,895,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
349,325,13,-1.6,40,0.3,868,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
350,329,14,-0.7,39,0.8,826,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
351,342,15,0.1,35,1.5,946,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
352,354,16,0.0,37,0.6,994,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
353,464,17,-0.2,39,0.8,1016,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
354,682,18,0.1,43,0.9,1485,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
355,451,19,0.6,41,1.2,1550,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
356,320,20,0.9,42,1.2,1113,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
357,300,21,0.7,47,2.7,1283,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
358,296,22,-0.1,49,2.0,870,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
359,247,23,-1.3,60,2.5,792,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
360,217,0,-2.6,73,3.4,787,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
361,302,1,-3.4,76,2.9,582,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
362,228,2,-4.1,73,2.1,567,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
363,129,3,-4.5,71,1.6,651,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
364,80,4,-5.0,70,2.7,702,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
365,45,5,-5.6,72,2.0,662,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
366,66,6,-6.1,69,2.9,765,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
367,90,7,-6.7,64,2.1,977,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
368,190,8,-7.3,62,2.6,1112,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
369,195,9,-7.2,47,2.8,1724,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
370,201,10,-6.2,42,2.3,1893,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
371,239,11,-5.2,30,4.0,1991,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
372,252,12,-4.1,28,3.8,1998,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
373,296,13,-3.7,23,4.0,1980,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
374,292,14,-3.4,22,4.3,1966,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
375,291,15,-3.3,22,5.0,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
376,258,16,-3.3,24,3.5,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
377,277,17,-4.6,26,2.6,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
378,212,18,-5.3,28,3.5,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
379,173,19,-6.0,32,2.4,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
380,143,20,-6.6,37,3.4,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
381,159,21,-7.1,39,3.2,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
382,155,22,-7.6,41,1.6,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
383,142,23,-8.0,41,2.2,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
384,175,0,-8.1,41,2.0,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
385,146,1,-8.4,40,1.6,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
386,132,2,-8.7,40,2.8,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
387,100,3,-9.0,40,3.1,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
388,41,4,-9.5,40,1.9,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
